Tweet ID,Tweet URL,Tweet Type,Media Type,Media URL,Media Alt Text
1517709216256909312,https://twitter.com/rsalame7926/status/1517709216256909312,Reply,animated_gif,https://video.twimg.com/tweet_video/FQ_8dLhVcAU1OGJ.mp4,shades of blue GIF
1517609881028677632,https://twitter.com/rsalame7926/status/1517609881028677632,Reply,animated_gif,https://video.twimg.com/tweet_video/FQ-iJCkWUAAIu55.mp4,Facepalm Really GIF
1517609673603616776,https://twitter.com/rsalame7926/status/1517609673603616776,Reply,animated_gif,https://video.twimg.com/tweet_video/FQ-h8sJWYAENo5L.mp4,Posing Fashion Show GIF by Laff
1516403849585692672,https://twitter.com/rsalame7926/status/1516403849585692672,Reply,animated_gif,https://video.twimg.com/tweet_video/FQtZPWOX0AENvbz.mp4,Shaq Shaquille O Neal GIF
1513655116188028929,https://twitter.com/rsalame7926/status/1513655116188028929,Reply,animated_gif,https://video.twimg.com/tweet_video/FQGVTVdWQAYGI2z.mp4,Breathe In And Out GIF
1513640010758635523,https://twitter.com/rsalame7926/status/1513640010758635523,Quote,animated_gif,https://video.twimg.com/tweet_video/FQGHkFNXsAAJk4M.mp4,The Pursuit Of Happiness Will Smith GIF
1510300283909328897,https://twitter.com/rsalame7926/status/1510300283909328897,Reply,animated_gif,https://video.twimg.com/tweet_video/FPWqEgzUcAENFxH.mp4,the office fist bump GIF
1510272783447560201,https://twitter.com/rsalame7926/status/1510272783447560201,Reply,animated_gif,https://video.twimg.com/tweet_video/FPWREpZVIAE3ILO.mp4,Ogvhs Woo GIF
1507074976914022406,https://twitter.com/rsalame7926/status/1507074976914022406,Reply,animated_gif,https://video.twimg.com/tweet_video/FOo0so8WQAAeYNL.mp4,Morgan Freeman Applause GIF
1505964001695514628,https://twitter.com/rsalame7926/status/1505964001695514628,Reply,animated_gif,https://video.twimg.com/tweet_video/FOZCRm2XwAA3UA3.mp4,New Phone Who Dis GIF
1504534397399166992,https://twitter.com/rsalame7926/status/1504534397399166992,Tweet,photo,https://pbs.twimg.com/media/FOEttcyVcCMTL3X.jpg,
1502037433915002893,https://twitter.com/rsalame7926/status/1502037433915002893,Reply,animated_gif,https://video.twimg.com/tweet_video/FNhPFUBXEAImpZK.mp4,Spider Man GIF
1501299200855658498,https://twitter.com/rsalame7926/status/1501299200855658498,Reply,animated_gif,https://video.twimg.com/tweet_video/FNWvo4LUYAEFUuJ.mp4,tumbleweed GIF
1500850344548577286,https://twitter.com/rsalame7926/status/1500850344548577286,Reply,animated_gif,https://video.twimg.com/tweet_video/FNQXbiHXoAcVg-M.mp4,Calculation Math GIF
1499420448454545416,https://twitter.com/rsalame7926/status/1499420448454545416,Reply,animated_gif,https://video.twimg.com/tweet_video/FM8C74FWYAQH_y1.mp4,Jeff Goldblum What GIF by The Late Late Show with James Corden
1499396028880936963,https://twitter.com/rsalame7926/status/1499396028880936963,Tweet,animated_gif,https://video.twimg.com/tweet_video/FM7sqGfVcAEYQ6M.mp4,Queen Elizabeth The Second England GIF
1499051486764056581,https://twitter.com/rsalame7926/status/1499051486764056581,Reply,animated_gif,https://video.twimg.com/tweet_video/FM2zTU9X0AkZePS.mp4,Episode 1 Applause GIF by Friends
1498762996381802498,https://twitter.com/rsalame7926/status/1498762996381802498,Reply,animated_gif,https://video.twimg.com/tweet_video/FMys69YWQAEbGXh.mp4,Tabasco Hot Sauce GIF
1498761352101388297,https://twitter.com/rsalame7926/status/1498761352101388297,Reply,photo,https://pbs.twimg.com/media/FMyrYO1WQAE7Os0.png,
1489596484106526725,https://twitter.com/rsalame7926/status/1489596484106526725,Tweet,photo,https://pbs.twimg.com/media/FKwcG4OXMAMpcMz.jpg,
1488345070470316034,https://twitter.com/rsalame7926/status/1488345070470316034,Reply,animated_gif,https://video.twimg.com/tweet_video/FKep8mzWQAUEt5P.mp4,Cat Whats Happening GIF
1488310366279020549,https://twitter.com/rsalame7926/status/1488310366279020549,Reply,photo,https://pbs.twimg.com/media/FKeKKzyXEAAdi5J.jpg,
1487794358527135744,https://twitter.com/rsalame7926/status/1487794358527135744,Reply,animated_gif,https://video.twimg.com/tweet_video/FKW1AOiXwAAooSf.mp4,Mr Bean Wave GIF
1487792046911938564,https://twitter.com/rsalame7926/status/1487792046911938564,Tweet,photo,https://pbs.twimg.com/media/FKWy2u2WUAQlMe6.jpg,
1486602875685859328,https://twitter.com/rsalame7926/status/1486602875685859328,Tweet,photo,https://pbs.twimg.com/media/FKF5b1hVUAMargL.jpg,
1483223903912742919,https://twitter.com/rsalame7926/status/1483223903912742919,Reply,animated_gif,https://video.twimg.com/tweet_video/FJV4RewXEAQeDmc.mp4,Aquabats Super Show Eating GIF by The Aquabats!
1483067397527388161,https://twitter.com/rsalame7926/status/1483067397527388161,Reply,animated_gif,https://video.twimg.com/tweet_video/FJTp7w1VEAIk-yE.mp4,Why Not Both Por Que No Los Dos GIF
1482893926646390786,https://twitter.com/rsalame7926/status/1482893926646390786,Reply,animated_gif,https://video.twimg.com/tweet_video/FJRMKepX0AMmu88.mp4,Mothers Day Love GIF by Pusheen
1482881847210258436,https://twitter.com/rsalame7926/status/1482881847210258436,Reply,animated_gif,https://video.twimg.com/tweet_video/FJRBLGyWUAkojnu.mp4,
1482168764560916482,https://twitter.com/rsalame7926/status/1482168764560916482,Tweet,photo,https://pbs.twimg.com/media/FJG4nvuXwAQn2Qt.jpg,
1481362448657666051,https://twitter.com/rsalame7926/status/1481362448657666051,Tweet,photo,https://pbs.twimg.com/media/FI7bRxtXoAM3ZYz.jpg,
1481362448657666051,https://twitter.com/rsalame7926/status/1481362448657666051,Tweet,photo,https://pbs.twimg.com/media/FI7bSljXMAsqL8_.jpg,
1474774129597419525,https://twitter.com/rsalame7926/status/1474774129597419525,Tweet,photo,https://pbs.twimg.com/media/FHdzQB0XwAUzQt8.jpg,
1473720351641247756,https://twitter.com/rsalame7926/status/1473720351641247756,Reply,animated_gif,https://video.twimg.com/tweet_video/FHO018nXMAU6j-V.mp4,Vintage So Adorable GIF
1472208678791036931,https://twitter.com/rsalame7926/status/1472208678791036931,Tweet,video,https://video.twimg.com/ext_tw_video/1472208646352343041/pu/vid/640x640/5DQhTc2KLn11z2rK.mp4?tag=12,
1470743134279774208,https://twitter.com/rsalame7926/status/1470743134279774208,Reply,photo,https://pbs.twimg.com/media/FGkhEAFWQAQjHd_.jpg,
1470423806254583818,https://twitter.com/rsalame7926/status/1470423806254583818,Reply,animated_gif,https://video.twimg.com/tweet_video/FGf-n54UcAM-dN7.mp4,Calculation Math GIF
1466784138564968454,https://twitter.com/rsalame7926/status/1466784138564968454,Tweet,photo,https://pbs.twimg.com/media/FFsQZK5XEAMcVt2.jpg,
1465167419966734349,https://twitter.com/rsalame7926/status/1465167419966734349,Reply,animated_gif,https://video.twimg.com/tweet_video/FFVR_7IWUAAU4MR.mp4,Jeff Goldblum What GIF by The Late Late Show with James Corden
1464943590816288771,https://twitter.com/rsalame7926/status/1464943590816288771,Reply,animated_gif,https://video.twimg.com/tweet_video/FFSGa2VWQAM2jXt.mp4,Seth Meyers Lol GIF by Late Night with Seth Meyers
1464938817404743681,https://twitter.com/rsalame7926/status/1464938817404743681,Tweet,photo,https://pbs.twimg.com/media/FFSCFfuXwAQG8Ua.jpg,
1463985743118979080,https://twitter.com/rsalame7926/status/1463985743118979080,Reply,animated_gif,https://video.twimg.com/tweet_video/FFEfRZcWQAQ34Rm.mp4,Shaq Shaquille ONeal GIF
1463975478977609729,https://twitter.com/rsalame7926/status/1463975478977609729,Tweet,photo,https://pbs.twimg.com/media/FFEV8AMX0AEV3DS.jpg,
1463948909525573638,https://twitter.com/rsalame7926/status/1463948909525573638,Reply,animated_gif,https://video.twimg.com/tweet_video/FFD9xSUWUAgBoXK.mp4,Dana Carvey Snl GIF by Saturday Night Live
1456655329643597826,https://twitter.com/rsalame7926/status/1456655329643597826,Reply,animated_gif,https://video.twimg.com/tweet_video/FDcUTMXXsAkDScu.mp4,Yes Agree GIF
1455730866022457347,https://twitter.com/rsalame7926/status/1455730866022457347,Reply,animated_gif,https://video.twimg.com/tweet_video/FDPLgU0WQAAJYji.mp4,Leonardo Dicaprio Thank You GIF
1455294426381791241,https://twitter.com/rsalame7926/status/1455294426381791241,Reply,animated_gif,https://video.twimg.com/tweet_video/FDI-kK5WYAE9OtN.mp4,Shaq Shaquille ONeal GIF
1455219047948296195,https://twitter.com/rsalame7926/status/1455219047948296195,Reply,animated_gif,https://video.twimg.com/tweet_video/FDH5Ur1WYAI6YT_.mp4,Triste Feeling Down GIF
1454493444047454209,https://twitter.com/rsalame7926/status/1454493444047454209,Tweet,photo,https://pbs.twimg.com/media/FC9mCPVUYAkh1Ao.png,
1453896277863849996,https://twitter.com/rsalame7926/status/1453896277863849996,Tweet,photo,https://pbs.twimg.com/media/FC1G9ZMWYCAYJMT.jpg,
1450549308659585030,https://twitter.com/rsalame7926/status/1450549308659585030,Tweet,photo,https://pbs.twimg.com/media/FCFi3EAUYAExANG.jpg,
1449050030971801609,https://twitter.com/rsalame7926/status/1449050030971801609,Reply,animated_gif,https://video.twimg.com/tweet_video/FBwPUUsWEAk8VgR.mp4,Sad Walk Of Shame GIF
1446476492419084300,https://twitter.com/rsalame7926/status/1446476492419084300,Tweet,photo,https://pbs.twimg.com/media/FBLqsBgXIAMGrvh.jpg,
1445864308886417408,https://twitter.com/rsalame7926/status/1445864308886417408,Reply,animated_gif,https://video.twimg.com/tweet_video/FBC97GSVgAcsLOf.mp4,Spongebob Mocking GIF
1445404717333504004,https://twitter.com/rsalame7926/status/1445404717333504004,Tweet,photo,https://pbs.twimg.com/media/FA8b2pZWUAU8YqN.jpg,
1445354987337494537,https://twitter.com/rsalame7926/status/1445354987337494537,Reply,photo,https://pbs.twimg.com/media/FA7usxhXoAAt2lT.jpg,
1444752976346816529,https://twitter.com/rsalame7926/status/1444752976346816529,Reply,animated_gif,https://video.twimg.com/tweet_video/FAzLLAEXEAkJC-J.mp4,Day Drinking GIF
1440195691909824526,https://twitter.com/rsalame7926/status/1440195691909824526,Reply,animated_gif,https://video.twimg.com/tweet_video/E_yaWF1VcAkEO7X.mp4,Serving Charcuterieboard GIF
1438819941071953923,https://twitter.com/rsalame7926/status/1438819941071953923,Tweet,photo,https://pbs.twimg.com/media/E_e3G1gX0AcgEuM.jpg,
1437017912846569473,https://twitter.com/rsalame7926/status/1437017912846569473,Reply,animated_gif,https://video.twimg.com/tweet_video/E_FQLEpWYAA0Lju.mp4,Obama Wtf GIF
1433575635310481408,https://twitter.com/rsalame7926/status/1433575635310481408,Tweet,photo,https://pbs.twimg.com/media/E-UVbGNWQAcrqAb.jpg,
1425418401514545153,https://twitter.com/rsalame7926/status/1425418401514545153,Reply,animated_gif,https://video.twimg.com/tweet_video/E8gaee1VgAQ7CIR.mp4,One Punch Man Gorilla GIF
1422485693968920576,https://twitter.com/rsalame7926/status/1422485693968920576,Reply,animated_gif,https://video.twimg.com/tweet_video/E72vMYJWEBEnZ0D.mp4,Crying So Proud GIF
1419689105382797321,https://twitter.com/rsalame7926/status/1419689105382797321,Tweet,photo,https://pbs.twimg.com/media/E7O_tpHVgAAXLxO.jpg,
1417703729290092544,https://twitter.com/rsalame7926/status/1417703729290092544,Reply,animated_gif,https://video.twimg.com/tweet_video/E6yyBdXVEAA0gfK.mp4,Applause Leonardo Dicaprio GIF
1417625659526946816,https://twitter.com/rsalame7926/status/1417625659526946816,Reply,animated_gif,https://video.twimg.com/tweet_video/E6xrBKWVEAIwv73.mp4,Facepalm Really GIF
1415853386428211201,https://twitter.com/rsalame7926/status/1415853386428211201,Reply,animated_gif,https://video.twimg.com/tweet_video/E6YfJRpXoAEyR3Y.mp4,Family Vacation Drink GIF by Alaska Airlines
1415370105358192641,https://twitter.com/rsalame7926/status/1415370105358192641,Reply,animated_gif,https://video.twimg.com/tweet_video/E6RnmuIVEAM9vBL.mp4,Clapping Drake GIF
1415292219288813569,https://twitter.com/rsalame7926/status/1415292219288813569,Reply,animated_gif,https://video.twimg.com/tweet_video/E6QgxGfVgAMovk1.mp4,tyra banks mic drop GIF by Allure
1413055251230302208,https://twitter.com/rsalame7926/status/1413055251230302208,Reply,animated_gif,https://video.twimg.com/tweet_video/E5wuQD1VoAIB_yH.mp4,Milk And Mocha Hug GIF
1409901648118358017,https://twitter.com/rsalame7926/status/1409901648118358017,Reply,animated_gif,https://video.twimg.com/tweet_video/E5D6EwpVoAAQ3FZ.mp4,Wheelie GIF
1402413721494896641,https://twitter.com/rsalame7926/status/1402413721494896641,Reply,animated_gif,https://video.twimg.com/tweet_video/E3Zf1-wWEAs1QVE.mp4,Party Dancing GIF by Florida Georgia Line
1399869396135428103,https://twitter.com/rsalame7926/status/1399869396135428103,Reply,animated_gif,https://video.twimg.com/tweet_video/E21VyzNXIAITjbw.mp4,What Blink GIF
1396841509987651593,https://twitter.com/rsalame7926/status/1396841509987651593,Reply,animated_gif,https://video.twimg.com/tweet_video/E2KT8T8UcAUZGxr.mp4,Judge Judy Isn't Havin It GIF
1395237030951485441,https://twitter.com/rsalame7926/status/1395237030951485441,Reply,animated_gif,https://video.twimg.com/tweet_video/E1zgriqVIAcEmsz.mp4,the office fist bump GIF
1394976084437917704,https://twitter.com/rsalame7926/status/1394976084437917704,Tweet,animated_gif,https://video.twimg.com/tweet_video/E1vzWcBUYAA_uop.mp4,Sad Tears GIF by SpongeBob SquarePants
1394164941247029249,https://twitter.com/rsalame7926/status/1394164941247029249,Tweet,animated_gif,https://video.twimg.com/tweet_video/E1kRncFUUAAXlBZ.mp4,It Is My Life Its Who IAm GIF
1393949043806507010,https://twitter.com/rsalame7926/status/1393949043806507010,Reply,animated_gif,https://video.twimg.com/tweet_video/E1hNQxcVgAYf-UM.mp4,Facepalm Really GIF
1393468482650574855,https://twitter.com/rsalame7926/status/1393468482650574855,Reply,animated_gif,https://video.twimg.com/tweet_video/E1aYMVmWUAAW5GY.mp4,Party Smile GIF by Mauro Gatti
1393168785138282496,https://twitter.com/rsalame7926/status/1393168785138282496,Reply,animated_gif,https://video.twimg.com/tweet_video/E1WHnxlVkAAwxhi.mp4,Old Man Guy GIF
1393159189925482500,https://twitter.com/rsalame7926/status/1393159189925482500,Reply,animated_gif,https://video.twimg.com/tweet_video/E1V-5SMVcAQq9t1.mp4,Youre Fired Mean Boss GIF
1393020795392335872,https://twitter.com/rsalame7926/status/1393020795392335872,Reply,animated_gif,https://video.twimg.com/tweet_video/E1UBBpvVEAEYjkD.mp4,disappointed the sandlot GIF
1391747726329614337,https://twitter.com/rsalame7926/status/1391747726329614337,Quote,animated_gif,https://video.twimg.com/tweet_video/E1B7LTxVEAEhM6l.mp4,Joining Welcome Home GIF
1391388538004926467,https://twitter.com/rsalame7926/status/1391388538004926467,Reply,animated_gif,https://video.twimg.com/tweet_video/E080fmCVIAQTkSM.mp4,Group Hug Comfort GIF
1390608018614591490,https://twitter.com/rsalame7926/status/1390608018614591490,Reply,animated_gif,https://video.twimg.com/tweet_video/E0xunitUcAIX1vQ.mp4,Snob Rich GIF
1387804449230360581,https://twitter.com/rsalame7926/status/1387804449230360581,Reply,animated_gif,https://video.twimg.com/tweet_video/E0J4yXsVUAAQumR.mp4,
1387784765122613248,https://twitter.com/rsalame7926/status/1387784765122613248,Reply,animated_gif,https://video.twimg.com/tweet_video/E0Jm4Z7UUAQrwU4.mp4,Why Not Both Take Both GIF
1386954172256251908,https://twitter.com/rsalame7926/status/1386954172256251908,Tweet,photo,https://pbs.twimg.com/media/Ez9zFQwVkAAJcaP.jpg,
1386305192048697347,https://twitter.com/rsalame7926/status/1386305192048697347,Reply,animated_gif,https://video.twimg.com/tweet_video/Ez0lN-2WUAI8GV_.mp4,Not Bad GIF
1386304571790790664,https://twitter.com/rsalame7926/status/1386304571790790664,Reply,animated_gif,https://video.twimg.com/tweet_video/Ez0kp49WQAE35nX.mp4,Not Bad GIF
1385250205574909957,https://twitter.com/rsalame7926/status/1385250205574909957,Reply,animated_gif,https://video.twimg.com/tweet_video/Ezllt06VoAcw6NR.mp4,Cat Wiggle GIF
1385246213474164743,https://twitter.com/rsalame7926/status/1385246213474164743,Reply,animated_gif,https://video.twimg.com/tweet_video/EzliFbVUYAEfgvu.mp4,pepe GIF
1385242276171976708,https://twitter.com/rsalame7926/status/1385242276171976708,Tweet,animated_gif,https://video.twimg.com/tweet_video/EzlegP4VcAQMX63.mp4,Running Hug GIF
1380558151083167746,https://twitter.com/rsalame7926/status/1380558151083167746,Reply,animated_gif,https://video.twimg.com/tweet_video/Eyi6URGUcAIPMU8.mp4,Thats Some Funny Shit Thats Funny GIF
1379774830233280517,https://twitter.com/rsalame7926/status/1379774830233280517,Reply,animated_gif,https://video.twimg.com/tweet_video/EyXx48WVEAAxuOD.mp4,Dinosaur Trex GIF
1379768527414947841,https://twitter.com/rsalame7926/status/1379768527414947841,Reply,animated_gif,https://video.twimg.com/tweet_video/EyXsKEFVEAoSorC.mp4,calculating the hangover GIF
1379765293346525188,https://twitter.com/rsalame7926/status/1379765293346525188,Reply,animated_gif,https://video.twimg.com/tweet_video/EyXpN52VcAcKJUf.mp4,Calculation Math GIF
1374970080841269249,https://twitter.com/rsalame7926/status/1374970080841269249,Reply,photo,https://pbs.twimg.com/media/ExTf_8lVgAc9F1Q.png,
1369995747123290115,https://twitter.com/rsalame7926/status/1369995747123290115,Reply,animated_gif,https://video.twimg.com/tweet_video/EwMz3PLUcAkaWLS.mp4,Calculation Math GIF
1364278831834521610,https://twitter.com/rsalame7926/status/1364278831834521610,Reply,animated_gif,https://video.twimg.com/tweet_video/Eu7kXNMUcAYmGFW.mp4,Will Ferrell Lol GIF by NBA
1364196514973687810,https://twitter.com/rsalame7926/status/1364196514973687810,Reply,animated_gif,https://video.twimg.com/tweet_video/Eu6ZfvkUUAEjXmc.mp4,Sleepy GIF
1362753235837095937,https://twitter.com/rsalame7926/status/1362753235837095937,Reply,animated_gif,https://video.twimg.com/tweet_video/Eul411rU4AUVJpJ.mp4,Im Done Finished GIF
1362681823755530240,https://twitter.com/rsalame7926/status/1362681823755530240,Tweet,animated_gif,https://video.twimg.com/tweet_video/Euk35HbVkAcnIai.mp4,Money Breaking Bad GIF
1354052795897274368,https://twitter.com/rsalame7926/status/1354052795897274368,Reply,animated_gif,https://video.twimg.com/tweet_video/EsqP1k_U0AEbU9h.mp4,Robert Downey Jr GIF
1352651134423412736,https://twitter.com/rsalame7926/status/1352651134423412736,Reply,animated_gif,https://video.twimg.com/tweet_video/EsWVCRiXYAgw0nt.mp4,Sad Tears GIF by SpongeBob SquarePants
1352502837817667585,https://twitter.com/rsalame7926/status/1352502837817667585,Reply,animated_gif,https://video.twimg.com/tweet_video/EsUOKJUVoAAfVO1.mp4,Lion King Throwing GIF
1344318410092466176,https://twitter.com/rsalame7926/status/1344318410092466176,Reply,animated_gif,https://video.twimg.com/tweet_video/Eqf6dvCUUAUpDKX.mp4,Friends Joey GIF
1344273763903234048,https://twitter.com/rsalame7926/status/1344273763903234048,Reply,animated_gif,https://video.twimg.com/tweet_video/EqfR2_wVoAEEhWd.mp4,Sausage Smell GIF
1340871032081543168,https://twitter.com/rsalame7926/status/1340871032081543168,Tweet,animated_gif,https://video.twimg.com/tweet_video/Epu7F76VEAM0ptg.mp4,Group Hug Comfort GIF
1300387258478911489,https://twitter.com/rsalame7926/status/1300387258478911489,Tweet,animated_gif,https://video.twimg.com/tweet_video/EgvnUKYUwAEzYbv.mp4,Happy Ric Flair GIF by WWE
1281824623848419328,https://twitter.com/rsalame7926/status/1281824623848419328,Reply,animated_gif,https://video.twimg.com/tweet_video/Ecn0snuUwAACEUZ.mp4,Shy Bashful GIF
1276194695484280832,https://twitter.com/rsalame7926/status/1276194695484280832,Reply,animated_gif,https://video.twimg.com/tweet_video/EbX0TpoVAAEQOxz.mp4,Facepalm Really GIF
1270601788450762753,https://twitter.com/rsalame7926/status/1270601788450762753,Tweet,photo,https://pbs.twimg.com/media/EaIVgjXU0AAWTIJ.png,
